ProductID,SKU,ProductName,Category,SubCategory,Brand,SupplierID,UnitPrice,Cost,Status
P00268,SKU-00268,Nike Laptop 268,Electronics,Laptops,Nike,S0483,1639.41,851.62,Active
P00269,SKU-00269,Adidas Laptop 269,Electronics,Laptops,Adidas,S0033,262.92,761.61,Active
P00270,SKU-00270,Loreal Laptop 270,Electronics,Laptops,Loreal,S0128,1694.78,667.39,Active
P00271,SKU-00271,Sony Smartphone 271,Electronics,Smartphones,Sony,S0462,1245.05,163.85,Active
P00272,SKU-00272,LG Accessorie 272,Electronics,Accessories,LG,S0032,1956.64,693.15,Active
P00273,SKU-00273,HP Laptop 273,Electronics,Laptops,HP,S0263,191.71,506.13,Active
P00274,SKU-00274,Loreal Accessorie 274,Electronics,Accessories,Loreal,S0433,676.59,859.89,Active
P00275,SKU-00275,Adidas Laptop 275,Electronics,Laptops,Adidas,S0251,1502.27,46.41,Active
P00276,SKU-00276,Loreal Smartphone 276,Electronics,Smartphones,Loreal,S0044,655.98,774.15,Active
P00277,SKU-00277,Nike Smartphone 277,Electronics,Smartphones,Nike,S0234,750.22,956.93,Active
P00278,SKU-00278,Samsung Laptop 278,Electronics,Laptops,Samsung,S0289,982.65,129.63,Active
P00279,SKU-00279,Dell Smartphone 279,Electronics,Smartphones,Dell,S0160,360.88,718.65,Active
P00280,SKU-00280,Adidas Smartphone 280,Electronics,Smartphones,Adidas,S0178,1472.69,1380.77,Active
P00281,SKU-00281,Sony Smartphone 281,Electronics,Smartphones,Sony,S0079,1986.84,351.81,Active
P00282,SKU-00282,LG Smartphone 282,Electronics,Smartphones,LG,S0276,1634.56,792.26,Active
P00283,SKU-00283,Philips Laptop 283,Electronics,Laptops,Philips,S0498,1917.68,287.34,Active
P00284,SKU-00284,Sony Laptop 284,Electronics,Laptops,Sony,S0205,1027.65,411.44,Active
P00285,SKU-00285,LG Smartphone 285,Electronics,Smartphones,LG,S0427,1466.05,631.92,Active
P00286,SKU-00286,Philips Accessorie 286,Electronics,Accessories,Philips,S0374,1012.52,262.02,Active
P00287,SKU-00287,LG Laptop 287,Electronics,Laptops,LG,S0446,801.15,567.96,Active
P00288,SKU-00288,Philips Accessorie 288,Electronics,Accessories,Philips,S0116,536.82,1279.06,Active
P00289,SKU-00289,Dell Smartphone 289,Electronics,Smartphones,Dell,S0395,1603.52,382.28,Active
P00290,SKU-00290,Adidas Smartphone 290,Electronics,Smartphones,Adidas,S0078,234.73,89.89,Active
P00291,SKU-00291,LG Accessorie 291,Electronics,Accessories,LG,S0403,59.72,410.81,Active
P00292,SKU-00292,HP Smartphone 292,Electronics,Smartphones,HP,S0305,881.29,511.61,Active
P00293,SKU-00293,Dell Laptop 293,Electronics,Laptops,Dell,S0043,466.18,1089.91,Active
P00294,SKU-00294,Sony Accessorie 294,Electronics,Accessories,Sony,S0301,540.4,230.53,Active
P00295,SKU-00295,Samsung Laptop 295,Electronics,Laptops,Samsung,S0324,1190.09,1459.85,Active
P00296,SKU-00296,Samsung Accessorie 296,Electronics,Accessories,Samsung,S0273,416.63,1420.27,Active
P00297,SKU-00297,Nike Accessorie 297,Electronics,Accessories,Nike,S0396,414.59,261.7,Active
P00298,SKU-00298,HP Laptop 298,Electronics,Laptops,HP,S0361,1562.37,800.67,Active
P00299,SKU-00299,Sony Smartphone 299,Electronics,Smartphones,Sony,S0228,1025.21,412.75,Active
P00300,SKU-00300,Loreal Smartphone 300,Electronics,Smartphones,Loreal,S0313,119.06,213.18,Active
P00301,SKU-00301,Samsung Smartphone 301,Electronics,Smartphones,Samsung,S0013,374.87,295.39,Active
P00302,SKU-00302,Dell Accessorie 302,Electronics,Accessories,Dell,S0358,1946.87,1380.92,Active
P00303,SKU-00303,Sony Accessorie 303,Electronics,Accessories,Sony,S0238,490.41,1091.31,Active
P00304,SKU-00304,Sony Smartphone 304,Electronics,Smartphones,Sony,S0327,122.15,520.78,Active
P00305,SKU-00305,Loreal Laptop 305,Electronics,Laptops,Loreal,S0006,1526.45,477.06,Active
P00306,SKU-00306,Loreal Smartphone 306,Electronics,Smartphones,Loreal,S0417,1370.33,1282.18,Active
P00307,SKU-00307,Loreal Smartphone 307,Electronics,Smartphones,Loreal,S0452,44.84,1372.8,Active
P00308,SKU-00308,Sony Smartphone 308,Electronics,Smartphones,Sony,S0377,90.81,1392.96,Active
P00309,SKU-00309,Nike Laptop 309,Electronics,Laptops,Nike,S0404,1144.84,1085.99,Active
P00310,SKU-00310,Philips Laptop 310,Electronics,Laptops,Philips,S0482,1190.87,1370.43,Active
P00311,SKU-00311,Philips Accessorie 311,Electronics,Accessories,Philips,S0461,1934.18,192.79,Active
P00312,SKU-00312,Dell Laptop 312,Electronics,Laptops,Dell,S0201,983.46,55.11,Active
P00313,SKU-00313,Sony Laptop 313,Electronics,Laptops,Sony,S0141,258.43,1448.42,Active
P00314,SKU-00314,Nike Laptop 314,Electronics,Laptops,Nike,S0239,489.3,360.29,Active
P00315,SKU-00315,Apple Accessorie 315,Electronics,Accessories,Apple,S0297,1318.55,70.51,Active
P00316,SKU-00316,Apple Smartphone 316,Electronics,Smartphones,Apple,S0432,1597.76,587.34,Active
P00317,SKU-00317,Nike Laptop 317,Electronics,Laptops,Nike,S0181,1659.15,600.09,Active
P00318,SKU-00318,Apple Accessorie 318,Electronics,Accessories,Apple,S0490,40.2,865.35,Active
P00319,SKU-00319,Apple Accessorie 319,Electronics,Accessories,Apple,S0380,569.53,460.96,Active
P00320,SKU-00320,Adidas Accessorie 320,Electronics,Accessories,Adidas,S0157,1285.91,1168.83,Active
P00321,SKU-00321,Samsung Laptop 321,Electronics,Laptops,Samsung,S0221,1625.05,237.2,Active
P00322,SKU-00322,Loreal Laptop 322,Electronics,Laptops,Loreal,S0073,1120.83,1410.56,Active
P00323,SKU-00323,Nike Laptop 323,Electronics,Laptops,Nike,S0210,1341.38,644.02,Active
P00324,SKU-00324,Dell Accessorie 324,Electronics,Accessories,Dell,S0368,1035.16,302.61,Active
P00325,SKU-00325,Sony Smartphone 325,Electronics,Smartphones,Sony,S0178,520.28,7.24,Active
P00326,SKU-00326,LG Laptop 326,Electronics,Laptops,LG,S0047,1037.74,1249.59,Active
P00327,SKU-00327,Nike Laptop 327,Electronics,Laptops,Nike,S0059,1337.07,1235.58,Active
P00328,SKU-00328,HP Laptop 328,Electronics,Laptops,HP,S0178,1496.41,852.49,Active
P00329,SKU-00329,Loreal Laptop 329,Electronics,Laptops,Loreal,S0275,41.73,30.08,Active
P00330,SKU-00330,Adidas Accessorie 330,Electronics,Accessories,Adidas,S0038,858.03,556.72,Active
P00331,SKU-00331,Apple Smartphone 331,Electronics,Smartphones,Apple,S0478,790.68,861.89,Active
P00332,SKU-00332,Dell Accessorie 332,Electronics,Accessories,Dell,S0484,811.04,923.82,Active
P00333,SKU-00333,Loreal Smartphone 333,Electronics,Smartphones,Loreal,S0242,1762.94,1160.41,Active
P00334,SKU-00334,Nike Smartphone 334,Electronics,Smartphones,Nike,S0319,1510.84,1160.66,Active
P00335,SKU-00335,Loreal Laptop 335,Electronics,Laptops,Loreal,S0003,145.36,233.32,Active
P00336,SKU-00336,Sony Accessorie 336,Electronics,Accessories,Sony,S0253,206.76,1376.33,Active
P00337,SKU-00337,Adidas Laptop 337,Electronics,Laptops,Adidas,S0336,624.51,838.48,Active
P00338,SKU-00338,Dell Smartphone 338,Electronics,Smartphones,Dell,S0422,1299.9,459.29,Active
P00339,SKU-00339,Adidas Laptop 339,Electronics,Laptops,Adidas,S0143,89.04,756.13,Active
P00340,SKU-00340,Dell Smartphone 340,Electronics,Smartphones,Dell,S0135,1600.64,504.36,Active
P00341,SKU-00341,LG Laptop 341,Electronics,Laptops,LG,S0370,345.3,1329.67,Active
P00342,SKU-00342,Apple Laptop 342,Electronics,Laptops,Apple,S0268,1493.79,65.03,Active
P00343,SKU-00343,HP Accessorie 343,Electronics,Accessories,HP,S0067,1843.61,519.86,Active
P00344,SKU-00344,Philips Smartphone 344,Electronics,Smartphones,Philips,S0043,75.02,33.44,Active
P00345,SKU-00345,Loreal Laptop 345,Electronics,Laptops,Loreal,S0425,426.81,1189.2,Active
P00346,SKU-00346,LG Smartphone 346,Electronics,Smartphones,LG,S0200,1742.47,814.46,Active
P00347,SKU-00347,Adidas Smartphone 347,Electronics,Smartphones,Adidas,S0171,844.37,865.83,Active
P00348,SKU-00348,HP Smartphone 348,Electronics,Smartphones,HP,S0408,1272.33,1299.72,Active
P00349,SKU-00349,LG Accessorie 349,Electronics,Accessories,LG,S0444,153.73,961.06,Active
P00350,SKU-00350,Apple Laptop 350,Electronics,Laptops,Apple,S0134,1563.96,273.75,Active
P00351,SKU-00351,Dell Laptop 351,Electronics,Laptops,Dell,S0052,601.63,85.61,Active
P00352,SKU-00352,Nike Smartphone 352,Electronics,Smartphones,Nike,S0022,1349.17,828.51,Active
P00353,SKU-00353,Samsung Laptop 353,Electronics,Laptops,Samsung,S0132,332.27,1046.74,Active
P00354,SKU-00354,Loreal Accessorie 354,Electronics,Accessories,Loreal,S0329,760.51,852.31,Active
P00355,SKU-00355,Apple Accessorie 355,Electronics,Accessories,Apple,S0344,18.42,626.47,Active
P00356,SKU-00356,Sony Accessorie 356,Electronics,Accessories,Sony,S0098,326.77,141.91,Active
P00357,SKU-00357,Dell Accessorie 357,Electronics,Accessories,Dell,S0099,1018.92,387.42,Active
P00358,SKU-00358,Dell Accessorie 358,Electronics,Accessories,Dell,S0458,1944.57,224.95,Active
P00359,SKU-00359,Philips Laptop 359,Electronics,Laptops,Philips,S0329,445.64,1290.23,Active
P00360,SKU-00360,HP Smartphone 360,Electronics,Smartphones,HP,S0113,333.98,969.64,Active
P00361,SKU-00361,Dell Smartphone 361,Electronics,Smartphones,Dell,S0193,93.15,54.35,Active
P00362,SKU-00362,HP Laptop 362,Electronics,Laptops,HP,S0208,1559.75,537.27,Active
P00363,SKU-00363,LG Laptop 363,Electronics,Laptops,LG,S0317,313.79,872.24,Active
P00364,SKU-00364,Samsung Laptop 364,Electronics,Laptops,Samsung,S0397,992.32,683.49,Active
P00365,SKU-00365,Loreal Smartphone 365,Electronics,Smartphones,Loreal,S0254,1570.97,1224.33,Active
P00366,SKU-00366,LG Accessorie 366,Electronics,Accessories,LG,S0390,395.22,651.67,Active
P00367,SKU-00367,Nike Smartphone 367,Electronics,Smartphones,Nike,S0362,680.95,551.2,Active
P00368,SKU-00368,Apple Laptop 368,Electronics,Laptops,Apple,S0223,1219.99,173.46,Active
P00369,SKU-00369,Nike Laptop 369,Electronics,Laptops,Nike,S0352,274.82,930.94,Active
P00370,SKU-00370,Sony Smartphone 370,Electronics,Smartphones,Sony,S0323,1885.92,847.06,Active
P00371,SKU-00371,Adidas Accessorie 371,Electronics,Accessories,Adidas,S0391,271.38,414.17,Active
P00372,SKU-00372,Apple Smartphone 372,Electronics,Smartphones,Apple,S0478,630.5,1019.25,Active
P00373,SKU-00373,Sony Accessorie 373,Electronics,Accessories,Sony,S0138,1532.93,200.45,Active
P00374,SKU-00374,Sony Accessorie 374,Electronics,Accessories,Sony,S0111,1565.2,813.9,Active
P00375,SKU-00375,Adidas Laptop 375,Electronics,Laptops,Adidas,S0105,154.79,231.7,Active
P00376,SKU-00376,Philips Smartphone 376,Electronics,Smartphones,Philips,S0133,1932.79,1487.43,Active
P00377,SKU-00377,Dell Accessorie 377,Electronics,Accessories,Dell,S0092,1316.69,707.21,Active
P00378,SKU-00378,Samsung Accessorie 378,Electronics,Accessories,Samsung,S0408,1769.96,1113.65,Active
P00379,SKU-00379,Sony Accessorie 379,Electronics,Accessories,Sony,S0171,1342.61,1497.17,Active
P00380,SKU-00380,Loreal Laptop 380,Electronics,Laptops,Loreal,S0238,331.42,1081.3,Active
P00381,SKU-00381,Philips Smartphone 381,Electronics,Smartphones,Philips,S0245,1076.56,898.72,Active
P00382,SKU-00382,Samsung Smartphone 382,Electronics,Smartphones,Samsung,S0336,461.68,639.5,Active
P00383,SKU-00383,Apple Laptop 383,Electronics,Laptops,Apple,S0193,415.97,1049.46,Active
P00384,SKU-00384,Sony Smartphone 384,Electronics,Smartphones,Sony,S0007,1998.26,687.75,Active
P00385,SKU-00385,Philips Smartphone 385,Electronics,Smartphones,Philips,S0027,1480.16,1420.88,Active
P00386,SKU-00386,Philips Laptop 386,Electronics,Laptops,Philips,S0440,858.76,1391.72,Active
P00387,SKU-00387,Apple Accessorie 387,Electronics,Accessories,Apple,S0287,1257.81,1447.81,Active
P00388,SKU-00388,Nike Smartphone 388,Electronics,Smartphones,Nike,S0225,1683.96,271.82,Active
P00389,SKU-00389,Samsung Laptop 389,Electronics,Laptops,Samsung,S0263,255.63,1046.14,Active
P00390,SKU-00390,Apple Smartphone 390,Electronics,Smartphones,Apple,S0272,824.61,1444.8,Active
P00391,SKU-00391,HP Accessorie 391,Electronics,Accessories,HP,S0329,1395.13,1393.77,Active
P00392,SKU-00392,Samsung Laptop 392,Electronics,Laptops,Samsung,S0497,1541.63,1487.16,Active
P00393,SKU-00393,Nike Accessorie 393,Electronics,Accessories,Nike,S0234,1086.1,617.59,Active
P00394,SKU-00394,Nike Accessorie 394,Electronics,Accessories,Nike,S0164,1873.31,1398.31,Active
P00395,SKU-00395,Sony Smartphone 395,Electronics,Smartphones,Sony,S0238,1683.51,133.47,Active
P00396,SKU-00396,Loreal Smartphone 396,Electronics,Smartphones,Loreal,S0183,755.17,1440.68,Active
P00397,SKU-00397,Nike Laptop 397,Electronics,Laptops,Nike,S0154,1472.38,1406.67,Active
P00398,SKU-00398,Apple Smartphone 398,Electronics,Smartphones,Apple,S0027,1919.16,1062.34,Active
P00399,SKU-00399,Dell Smartphone 399,Electronics,Smartphones,Dell,S0409,1191.35,1355.41,Active
P00400,SKU-00400,Adidas Accessorie 400,Electronics,Accessories,Adidas,S0452,1821.7,22.74,Active
P00401,SKU-00401,Sony Smartphone 401,Electronics,Smartphones,Sony,S0057,617.44,631.73,Active
P00402,SKU-00402,Loreal Laptop 402,Electronics,Laptops,Loreal,S0136,30.68,1209.72,Active
P00403,SKU-00403,Samsung Laptop 403,Electronics,Laptops,Samsung,S0489,1199.94,1393.28,Active
P00404,SKU-00404,Nike Smartphone 404,Electronics,Smartphones,Nike,S0206,286.31,1043.65,Active
P00405,SKU-00405,Samsung Accessorie 405,Electronics,Accessories,Samsung,S0066,1552.87,895.93,Active
P00406,SKU-00406,Apple Accessorie 406,Electronics,Accessories,Apple,S0033,1598.6,1413.4,Active
P00407,SKU-00407,Nike Accessorie 407,Electronics,Accessories,Nike,S0201,857.91,543.21,Active
P00408,SKU-00408,Dell Smartphone 408,Electronics,Smartphones,Dell,S0005,629.9,1044.34,Active
P00409,SKU-00409,Loreal Smartphone 409,Electronics,Smartphones,Loreal,S0238,14.99,1180.39,Active
P00410,SKU-00410,Loreal Accessorie 410,Electronics,Accessories,Loreal,S0489,782.99,892.36,Active
P00411,SKU-00411,Samsung Smartphone 411,Electronics,Smartphones,Samsung,S0454,1806.0,498.92,Active
P00412,SKU-00412,Adidas Smartphone 412,Electronics,Smartphones,Adidas,S0169,1592.5,806.93,Active
P00413,SKU-00413,Nike Smartphone 413,Electronics,Smartphones,Nike,S0317,212.25,1288.77,Active
P00414,SKU-00414,Adidas Laptop 414,Electronics,Laptops,Adidas,S0033,144.7,952.68,Active
P00415,SKU-00415,HP Accessorie 415,Electronics,Accessories,HP,S0221,1038.09,899.96,Active
P00416,SKU-00416,Philips Laptop 416,Electronics,Laptops,Philips,S0378,999.46,1041.46,Active
P00417,SKU-00417,Sony Laptop 417,Electronics,Laptops,Sony,S0343,1904.12,214.21,Active
P00418,SKU-00418,Nike Smartphone 418,Electronics,Smartphones,Nike,S0432,1164.32,90.14,Active
P00419,SKU-00419,Nike Smartphone 419,Electronics,Smartphones,Nike,S0362,1284.18,681.02,Active
P00420,SKU-00420,Nike Smartphone 420,Electronics,Smartphones,Nike,S0253,1612.22,542.99,Active
P00421,SKU-00421,Sony Accessorie 421,Electronics,Accessories,Sony,S0067,1373.16,1046.38,Active
P00422,SKU-00422,HP Accessorie 422,Electronics,Accessories,HP,S0273,1046.14,97.7,Active
P00423,SKU-00423,Adidas Smartphone 423,Electronics,Smartphones,Adidas,S0364,1058.54,976.25,Active
P00424,SKU-00424,Adidas Smartphone 424,Electronics,Smartphones,Adidas,S0484,1025.75,1445.71,Active
P00425,SKU-00425,Nike Smartphone 425,Electronics,Smartphones,Nike,S0279,540.19,544.37,Active
P00426,SKU-00426,Loreal Laptop 426,Electronics,Laptops,Loreal,S0446,94.47,97.9,Active
P00427,SKU-00427,Dell Laptop 427,Electronics,Laptops,Dell,S0476,607.44,1433.51,Active
P00428,SKU-00428,Dell Laptop 428,Electronics,Laptops,Dell,S0345,248.61,1430.34,Active
P00429,SKU-00429,Adidas Smartphone 429,Electronics,Smartphones,Adidas,S0064,1265.29,372.21,Active
P00430,SKU-00430,Dell Smartphone 430,Electronics,Smartphones,Dell,S0147,1726.12,700.31,Active
P00431,SKU-00431,Apple Smartphone 431,Electronics,Smartphones,Apple,S0038,1937.05,1084.5,Active
P00432,SKU-00432,Nike Laptop 432,Electronics,Laptops,Nike,S0329,1217.33,1000.25,Active
P00433,SKU-00433,Adidas Laptop 433,Electronics,Laptops,Adidas,S0127,1844.18,26.07,Active
P00434,SKU-00434,Loreal Smartphone 434,Electronics,Smartphones,Loreal,S0370,1389.32,1126.55,Active
P00435,SKU-00435,Sony Smartphone 435,Electronics,Smartphones,Sony,S0032,1881.91,1249.33,Active
P00436,SKU-00436,Samsung Smartphone 436,Electronics,Smartphones,Samsung,S0459,1028.38,243.83,Active
P00437,SKU-00437,LG Accessorie 437,Electronics,Accessories,LG,S0336,1849.94,454.93,Active
P00438,SKU-00438,Loreal Laptop 438,Electronics,Laptops,Loreal,S0177,877.1,548.12,Active
P00439,SKU-00439,LG Smartphone 439,Electronics,Smartphones,LG,S0296,1785.85,1225.36,Active
P00440,SKU-00440,Samsung Smartphone 440,Electronics,Smartphones,Samsung,S0483,657.22,1366.21,Active
P00441,SKU-00441,HP Accessorie 441,Electronics,Accessories,HP,S0128,318.62,385.22,Active
P00442,SKU-00442,Sony Accessorie 442,Electronics,Accessories,Sony,S0204,458.46,112.5,Active
P00443,SKU-00443,Adidas Laptop 443,Electronics,Laptops,Adidas,S0150,1211.59,406.17,Active
P00444,SKU-00444,Sony Accessorie 444,Electronics,Accessories,Sony,S0145,1480.03,454.86,Active
P00445,SKU-00445,Nike Accessorie 445,Electronics,Accessories,Nike,S0050,1793.28,252.5,Active
P00446,SKU-00446,HP Smartphone 446,Electronics,Smartphones,HP,S0332,643.24,58.82,Active
P00447,SKU-00447,Dell Laptop 447,Electronics,Laptops,Dell,S0287,1258.89,398.88,Active
P00448,SKU-00448,HP Accessorie 448,Electronics,Accessories,HP,S0285,1635.48,1345.16,Active
P00449,SKU-00449,HP Laptop 449,Electronics,Laptops,HP,S0174,1666.85,709.19,Active
P00450,SKU-00450,Philips Smartphone 450,Electronics,Smartphones,Philips,S0327,1229.33,39.55,Active
P00451,SKU-00451,Philips Accessorie 451,Electronics,Accessories,Philips,S0440,1684.72,163.78,Active
P00452,SKU-00452,Adidas Laptop 452,Electronics,Laptops,Adidas,S0182,1175.05,1242.4,Active
P00453,SKU-00453,Apple Smartphone 453,Electronics,Smartphones,Apple,S0066,949.07,379.57,Active
P00454,SKU-00454,Dell Accessorie 454,Electronics,Accessories,Dell,S0402,195.31,1349.36,Active
P00455,SKU-00455,Samsung Smartphone 455,Electronics,Smartphones,Samsung,S0234,729.9,890.72,Active
P00456,SKU-00456,Loreal Smartphone 456,Electronics,Smartphones,Loreal,S0163,325.74,244.94,Active
P00457,SKU-00457,Loreal Accessorie 457,Electronics,Accessories,Loreal,S0488,140.98,849.73,Active
P00458,SKU-00458,Philips Accessorie 458,Electronics,Accessories,Philips,S0244,1619.67,1256.26,Active
P00459,SKU-00459,Nike Smartphone 459,Electronics,Smartphones,Nike,S0107,1718.32,205.9,Active
P00460,SKU-00460,LG Smartphone 460,Electronics,Smartphones,LG,S0260,1100.64,594.53,Active
P00461,SKU-00461,Sony Accessorie 461,Electronics,Accessories,Sony,S0241,567.45,192.45,Active
P00462,SKU-00462,Nike Accessorie 462,Electronics,Accessories,Nike,S0226,442.89,1352.73,Active
P00463,SKU-00463,HP Smartphone 463,Electronics,Smartphones,HP,S0363,459.57,238.4,Active
P00464,SKU-00464,Samsung Accessorie 464,Electronics,Accessories,Samsung,S0339,1648.42,593.12,Active
P00465,SKU-00465,Samsung Accessorie 465,Electronics,Accessories,Samsung,S0419,183.77,1292.59,Active
P00466,SKU-00466,Dell Laptop 466,Electronics,Laptops,Dell,S0340,1806.96,304.32,Active
P00467,SKU-00467,Sony Smartphone 467,Electronics,Smartphones,Sony,S0231,1665.11,755.75,Active
P00468,SKU-00468,Nike Smartphone 468,Electronics,Smartphones,Nike,S0209,1535.83,901.59,Active
P00469,SKU-00469,LG Smartphone 469,Electronics,Smartphones,LG,S0455,1032.33,493.95,Active
P00470,SKU-00470,Apple Laptop 470,Electronics,Laptops,Apple,S0023,583.3,1147.84,Active
P00471,SKU-00471,Dell Smartphone 471,Electronics,Smartphones,Dell,S0055,474.67,1178.06,Active
P00472,SKU-00472,Dell Smartphone 472,Electronics,Smartphones,Dell,S0461,70.0,1266.14,Active
P00473,SKU-00473,Loreal Smartphone 473,Electronics,Smartphones,Loreal,S0316,925.63,165.6,Active
P00474,SKU-00474,Nike Accessorie 474,Electronics,Accessories,Nike,S0139,1633.48,125.56,Active
P00475,SKU-00475,Nike Accessorie 475,Electronics,Accessories,Nike,S0473,609.56,450.08,Active
P00476,SKU-00476,LG Smartphone 476,Electronics,Smartphones,LG,S0205,1283.61,151.19,Active
P00477,SKU-00477,Dell Smartphone 477,Electronics,Smartphones,Dell,S0356,944.0,556.72,Active
P00478,SKU-00478,Philips Smartphone 478,Electronics,Smartphones,Philips,S0378,1574.54,964.55,Active
P00479,SKU-00479,HP Smartphone 479,Electronics,Smartphones,HP,S0252,463.45,372.22,Active
P00480,SKU-00480,Apple Accessorie 480,Electronics,Accessories,Apple,S0109,869.55,1106.76,Active
P00481,SKU-00481,Loreal Accessorie 481,Electronics,Accessories,Loreal,S0382,1236.44,967.74,Active
P00482,SKU-00482,Nike Laptop 482,Electronics,Laptops,Nike,S0424,1862.37,1138.33,Active
P00483,SKU-00483,HP Smartphone 483,Electronics,Smartphones,HP,S0053,1670.33,1304.39,Active
P00484,SKU-00484,Adidas Laptop 484,Electronics,Laptops,Adidas,S0156,1966.51,466.93,Active
P00485,SKU-00485,Adidas Smartphone 485,Electronics,Smartphones,Adidas,S0306,562.11,276.11,Active
P00486,SKU-00486,Nike Accessorie 486,Electronics,Accessories,Nike,S0356,1135.96,587.52,Active
P00487,SKU-00487,Adidas Smartphone 487,Electronics,Smartphones,Adidas,S0307,708.91,127.76,Active
