OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
649,O00000250,P04964,1,721.92,36.1
650,O00000250,P01283,1,639.63,0.0
651,O00000251,P03996,2,1601.23,0.0
652,O00000251,P07452,2,66.24,0.0
653,O00000252,P06106,2,1578.22,157.82
654,O00000252,P05151,2,1906.49,381.3
655,O00000253,P04694,2,98.74,19.75
656,O00000254,P05493,3,1870.7,0.0
657,O00000254,P08100,3,510.97,0.0
658,O00000254,P00821,3,731.71,0.0
659,O00000255,P02212,2,1808.37,0.0
660,O00000255,P08391,2,701.98,0.0
661,O00000255,P00668,1,925.67,92.57
662,O00000255,P00182,2,306.42,0.0
663,O00000256,P05161,3,1074.62,0.0
664,O00000257,P04293,3,991.7,0.0
665,O00000258,P05376,3,1637.96,245.69
666,O00000258,P04243,3,1670.19,501.06
667,O00000258,P00625,3,1025.43,307.63
668,O00000258,P00592,3,1255.99,0.0
669,O00000259,P02442,3,1850.33,0.0
670,O00000259,P06161,3,704.27,0.0
671,O00000259,P03504,2,683.43,0.0
672,O00000260,P01066,3,1400.98,420.29
673,O00000260,P03939,2,1982.86,0.0
674,O00000261,P04397,3,292.92,0.0
675,O00000261,P02782,2,480.53,48.05
676,O00000262,P08217,2,1511.9,0.0
677,O00000263,P03880,2,952.14,190.43
678,O00000263,P00182,2,306.42,61.28
679,O00000263,P09628,2,1034.96,0.0
680,O00000263,P06707,1,1574.9,0.0
681,O00000264,P01587,1,1058.05,105.81
682,O00000264,P09300,3,214.91,64.47
683,O00000264,P02717,3,1520.71,0.0
684,O00000265,P07251,3,1855.64,556.69
685,O00000266,P05448,2,1126.53,0.0
686,O00000266,P01911,2,781.65,78.17
687,O00000267,P00590,3,1374.35,206.15
688,O00000267,P08230,3,1860.52,558.16
689,O00000268,P00275,3,1502.27,225.34
690,O00000268,P08737,3,810.42,0.0
691,O00000268,P03461,2,1782.25,178.23
692,O00000269,P07022,1,1111.32,111.13
693,O00000270,P02634,1,729.16,0.0
694,O00000270,P05348,3,944.01,141.6
695,O00000271,P06560,3,1249.63,187.44
696,O00000271,P05985,3,1085.82,325.75
697,O00000272,P09176,3,690.79,103.62
698,O00000272,P01514,2,1719.91,343.98
699,O00000272,P02601,2,1644.76,0.0
700,O00000273,P01791,1,105.46,10.55
701,O00000273,P03956,1,300.48,30.05
702,O00000273,P06398,1,1082.93,108.29
703,O00000274,P03520,3,1701.77,510.53
704,O00000274,P07567,2,334.96,0.0
705,O00000275,P05146,1,310.28,31.03
706,O00000276,P08258,3,265.65,39.85
707,O00000276,P08860,1,800.88,40.04
708,O00000277,P05931,1,1180.27,118.03
709,O00000277,P03580,3,560.27,84.04
710,O00000278,P00610,1,1580.71,0.0
711,O00000279,P09511,1,742.94,0.0
712,O00000279,P06083,3,806.5,120.98
713,O00000279,P09102,1,1003.42,100.34
714,O00000279,P08790,3,727.46,0.0
715,O00000280,P08786,1,1014.0,50.7
716,O00000281,P08691,1,767.43,0.0
717,O00000281,P07550,3,1928.78,0.0
718,O00000282,P07074,1,1883.09,0.0
719,O00000282,P07053,1,197.8,0.0
720,O00000282,P03555,1,845.04,84.5
721,O00000282,P08100,2,510.97,102.19
722,O00000283,P07914,3,780.64,0.0
723,O00000283,P00412,3,1592.5,238.88
724,O00000283,P08157,1,1265.25,0.0
725,O00000284,P00408,2,629.9,0.0
726,O00000284,P05004,1,1970.8,197.08
727,O00000284,P05084,3,546.83,0.0
728,O00000284,P07178,3,1479.92,0.0
729,O00000285,P05901,3,756.1,0.0
730,O00000285,P00138,2,1361.03,0.0
731,O00000285,P00811,1,614.77,0.0
732,O00000286,P09291,3,1503.7,451.11
733,O00000286,P07942,2,1185.67,237.13
734,O00000286,P08717,1,1819.52,0.0
735,O00000287,P05344,3,1257.68,188.65
736,O00000287,P02364,2,1968.88,0.0
737,O00000288,P03074,1,781.9,78.19
738,O00000288,P09785,1,1348.73,134.87
739,O00000289,P04213,3,1807.73,0.0
740,O00000290,P09274,1,1954.92,97.75
741,O00000290,P04452,1,879.89,43.99
742,O00000290,P04584,3,1175.92,0.0
743,O00000291,P02869,2,196.51,0.0
744,O00000292,P08897,2,170.31,0.0
745,O00000292,P08400,2,265.26,0.0
746,O00000293,P06255,1,422.62,0.0
747,O00000294,P09162,3,617.4,185.22
748,O00000295,P08011,3,523.44,78.52
749,O00000296,P06258,3,596.31,0.0
750,O00000296,P07846,2,271.73,0.0
751,O00000297,P05595,3,720.78,216.23
752,O00000298,P04986,2,1302.93,130.29
753,O00000298,P02481,3,658.22,197.47
754,O00000299,P07274,1,1740.35,174.03
755,O00000299,P00471,1,474.67,0.0
756,O00000300,P08893,3,330.43,99.13
757,O00000301,P08593,2,837.5,0.0
758,O00000301,P05106,1,845.7,42.29
759,O00000301,P08304,1,1602.69,0.0
760,O00000301,P06805,1,1064.23,106.42
761,O00000302,P05504,3,261.39,0.0
762,O00000303,P06783,3,142.27,0.0
763,O00000303,P07536,1,635.35,31.77
764,O00000303,P01751,2,1881.44,188.14
765,O00000303,P07392,2,738.01,73.8
766,O00000304,P04467,3,1958.94,0.0
767,O00000304,P00378,1,1769.96,0.0
768,O00000305,P04112,1,843.3,84.33
769,O00000305,P01094,2,149.65,29.93
770,O00000305,P00688,2,514.58,0.0
771,O00000306,P05907,1,597.72,29.89
772,O00000307,P09397,3,1769.28,265.39
773,O00000308,P08223,1,1432.55,143.25
774,O00000308,P09527,1,866.52,0.0
775,O00000309,P05102,2,787.37,78.74
776,O00000309,P00183,3,1755.58,0.0
777,O00000310,P04384,1,1055.5,105.55
778,O00000311,P08221,2,1890.5,0.0
779,O00000312,P02169,2,1917.92,383.58
780,O00000313,P00357,2,1018.92,0.0
781,O00000313,P00942,1,157.44,0.0
782,O00000313,P02330,3,1461.41,219.21
783,O00000314,P04041,2,1605.7,321.14
784,O00000315,P03103,2,945.54,94.55
785,O00000316,P09508,2,1342.68,134.27
786,O00000316,P06335,1,413.19,0.0
787,O00000316,P01765,2,401.88,0.0
788,O00000317,P04022,3,586.97,0.0
789,O00000317,P09122,1,602.35,0.0
790,O00000317,P00260,1,525.29,0.0
791,O00000318,P00829,2,803.02,0.0
792,O00000318,P01218,1,561.57,0.0
793,O00000318,P06207,3,728.71,109.31
794,O00000318,P07575,3,1069.25,160.39
795,O00000319,P02151,3,1955.33,0.0
796,O00000319,P04840,2,1786.86,178.69
797,O00000320,P03666,1,1456.23,145.62
798,O00000320,P05625,1,646.48,32.32
799,O00000321,P02654,2,1446.91,0.0
800,O00000321,P04100,1,1071.74,0.0
801,O00000322,P01968,2,302.97,60.59
802,O00000323,P03066,3,1050.49,315.15
803,O00000323,P07810,3,437.47,131.24
804,O00000324,P01115,1,1572.99,0.0
805,O00000324,P08393,2,994.38,99.44
806,O00000324,P04589,3,491.82,73.77
807,O00000325,P00101,1,1852.31,92.62
808,O00000326,P02395,2,17.71,0.0
809,O00000326,P02420,1,1311.82,65.59
810,O00000327,P08742,2,1853.82,0.0
811,O00000327,P09655,2,549.47,0.0
812,O00000327,P04052,1,197.04,0.0
813,O00000328,P03428,2,744.23,148.85
814,O00000328,P08233,1,539.38,53.94
815,O00000328,P01248,2,491.25,98.25
816,O00000328,P06232,2,468.52,93.7
817,O00000329,P07806,1,561.59,56.16
818,O00000329,P01443,1,329.04,0.0
819,O00000330,P02333,1,1345.94,134.59
820,O00000330,P00963,1,821.61,0.0
821,O00000330,P00075,3,157.59,0.0
822,O00000331,P09000,3,1515.15,454.55
823,O00000331,P09133,1,331.88,0.0
824,O00000332,P08172,3,572.53,85.88
825,O00000332,P03675,2,173.3,0.0
826,O00000332,P05527,1,1635.5,0.0
827,O00000333,P02376,1,1586.34,79.32
828,O00000333,P01478,3,650.45,195.14
829,O00000333,P06130,1,755.61,0.0
830,O00000333,P06842,1,335.0,0.0
831,O00000334,P05157,2,1059.05,211.81
832,O00000334,P07620,2,336.15,33.62
833,O00000334,P02843,1,29.85,2.99
834,O00000335,P03630,1,444.77,22.24
835,O00000335,P05674,2,755.28,151.06
836,O00000335,P04817,2,1967.62,0.0
837,O00000335,P00211,2,1092.76,0.0
838,O00000336,P06767,3,27.96,0.0
839,O00000336,P04212,3,1655.0,0.0
840,O00000336,P01273,2,345.36,69.07
841,O00000336,P02463,3,567.74,170.32
842,O00000337,P03178,3,297.87,0.0
843,O00000338,P00676,1,1017.97,0.0
844,O00000338,P05927,2,1055.51,0.0
845,O00000339,P03413,2,1297.34,0.0
846,O00000339,P08415,1,1414.52,141.45
847,O00000339,P04059,3,1530.6,459.18
848,O00000340,P07421,3,455.86,136.76
849,O00000341,P08543,1,1138.37,0.0
850,O00000342,P04687,2,777.26,155.45
851,O00000342,P07500,3,548.72,164.62
852,O00000342,P01792,1,1047.24,0.0
853,O00000343,P02861,1,1937.26,193.73
854,O00000343,P09956,2,452.1,0.0
855,O00000343,P07061,1,562.7,56.27
856,O00000343,P08096,2,477.74,47.77
857,O00000344,P08154,2,423.76,0.0
858,O00000344,P01369,1,424.06,0.0
859,O00000344,P08256,2,829.23,165.85
860,O00000345,P08699,1,1738.18,173.82
861,O00000346,P03726,3,1907.6,0.0
862,O00000347,P05770,1,1849.33,0.0
863,O00000348,P04267,1,1334.62,66.73
864,O00000348,P01876,3,1829.52,0.0
865,O00000348,P09135,2,1749.84,174.98
866,O00000348,P03237,2,1326.88,265.38
867,O00000349,P04674,3,317.58,95.27
868,O00000349,P06326,1,94.05,9.4
869,O00000349,P04389,3,224.59,33.69
870,O00000349,P09155,2,215.17,0.0
871,O00000350,P04594,2,964.46,0.0
872,O00000351,P05807,2,314.53,62.91
873,O00000351,P05078,3,338.82,0.0
874,O00000352,P05903,3,1950.83,0.0
875,O00000352,P02312,1,1121.07,56.05
876,O00000353,P08762,2,1921.86,384.37
877,O00000353,P08487,2,1906.66,0.0
878,O00000353,P03756,2,1423.45,142.34
879,O00000353,P08260,3,597.32,179.2
880,O00000354,P08501,2,949.03,0.0
881,O00000354,P07942,2,1185.67,0.0
882,O00000354,P04108,2,1065.52,106.55
883,O00000355,P02702,1,1698.66,0.0
884,O00000355,P03297,3,217.81,0.0
885,O00000355,P02777,1,120.03,12.0
886,O00000356,P06407,2,715.61,71.56
887,O00000356,P08439,2,81.38,16.28
888,O00000356,P08155,2,1928.47,0.0
889,O00000356,P05087,3,474.75,0.0
890,O00000357,P03716,3,806.21,120.93
891,O00000357,P07719,1,1887.57,0.0
892,O00000357,P00703,2,270.16,0.0
893,O00000358,P03292,3,1580.23,0.0
894,O00000358,P08092,1,1764.21,88.21
895,O00000358,P09837,1,1564.06,78.2
896,O00000359,P05618,1,834.07,83.41
897,O00000359,P09904,1,1669.78,0.0
898,O00000359,P07533,2,817.57,0.0
899,O00000359,P02528,3,1940.12,0.0
900,O00000360,P04103,1,1850.6,0.0
901,O00000360,P08982,2,1808.36,361.67
902,O00000361,P07274,2,1740.35,0.0
903,O00000361,P07127,2,1320.68,0.0
904,O00000361,P03491,1,607.03,60.7
905,O00000361,P05948,2,708.81,0.0
906,O00000362,P06708,1,1470.49,147.05
907,O00000363,P04576,1,1755.97,0.0
908,O00000364,P07158,1,844.79,0.0
909,O00000364,P04392,3,960.33,0.0
910,O00000365,P03829,1,104.65,0.0
911,O00000365,P09077,1,1886.89,94.34
912,O00000365,P07393,2,1128.03,225.61
913,O00000366,P00669,2,1511.55,302.31
914,O00000366,P07462,2,1856.3,0.0
915,O00000367,P06917,1,1499.18,0.0
916,O00000367,P02879,3,1242.91,0.0
917,O00000368,P05181,3,1032.46,0.0
918,O00000368,P01760,3,157.22,0.0
919,O00000368,P07260,3,351.19,0.0
920,O00000369,P02387,2,150.28,0.0
921,O00000369,P09883,3,1389.24,208.39
922,O00000369,P01300,2,1076.55,0.0
923,O00000369,P02278,1,136.53,0.0
924,O00000370,P05842,2,636.08,0.0
925,O00000370,P07483,3,1077.17,0.0
926,O00000371,P04568,2,1250.76,0.0
927,O00000371,P02792,2,1518.4,303.68
928,O00000372,P02786,2,553.63,0.0
929,O00000372,P09747,1,497.29,0.0
930,O00000372,P08323,3,1245.47,0.0
931,O00000372,P08007,1,664.47,66.45
932,O00000373,P09142,2,1865.7,0.0
933,O00000374,P09359,1,42.5,2.12
934,O00000374,P09548,2,1995.0,199.5
935,O00000375,P03668,3,1846.18,0.0
936,O00000375,P02698,2,1226.93,122.69
937,O00000376,P07018,2,736.09,73.61
938,O00000377,P08609,3,1875.59,562.68
939,O00000377,P00166,2,1486.78,0.0
940,O00000377,P02525,1,1845.09,0.0
941,O00000377,P06321,3,897.34,0.0
942,O00000378,P00901,1,1019.4,101.94
943,O00000378,P02015,2,1024.22,0.0
944,O00000378,P07962,3,714.54,0.0
945,O00000378,P01568,2,1915.99,383.2
946,O00000379,P08084,1,1850.78,0.0
947,O00000379,P04183,3,1616.17,242.43
948,O00000379,P08243,3,46.06,0.0
949,O00000380,P00259,1,1828.37,0.0
950,O00000381,P05607,2,1650.37,0.0
951,O00000381,P02513,2,1082.78,108.28
952,O00000381,P01081,1,1442.57,0.0
953,O00000381,P08496,3,971.09,291.33
954,O00000382,P07095,1,542.22,54.22
955,O00000382,P01138,2,1974.96,197.5
956,O00000382,P07447,1,555.14,55.51
957,O00000382,P03474,3,1423.81,0.0
958,O00000383,P02623,1,316.55,15.83
959,O00000384,P08106,1,529.81,0.0
960,O00000384,P02652,2,663.21,66.32
961,O00000384,P03112,3,1025.52,307.66
962,O00000385,P04192,1,400.91,20.05
963,O00000385,P08864,2,1050.79,105.08
964,O00000386,P01985,2,608.03,0.0
965,O00000386,P07943,3,885.54,265.66
966,O00000387,P00514,1,1155.28,115.53
967,O00000387,P06815,1,1242.32,62.12
968,O00000387,P03967,1,1560.93,156.09
969,O00000387,P08180,1,1121.34,0.0
970,O00000388,P06823,2,309.33,0.0
971,O00000388,P03226,3,1594.61,0.0
972,O00000389,P00695,3,1916.6,0.0
973,O00000389,P07217,3,1391.4,0.0
974,O00000390,P05860,2,1547.89,0.0
975,O00000390,P03044,2,848.55,169.71
976,O00000390,P00179,2,130.51,13.05
977,O00000390,P05019,2,338.26,0.0
978,O00000391,P05896,3,1135.15,0.0
979,O00000391,P08071,1,204.22,0.0
980,O00000391,P08094,3,1652.72,247.91
981,O00000392,P02201,3,852.23,127.83
982,O00000392,P00508,3,1179.77,0.0
983,O00000393,P07125,3,1690.25,253.54
984,O00000393,P06356,2,374.42,0.0
985,O00000393,P08180,3,1121.34,0.0
986,O00000393,P05526,1,411.1,41.11
987,O00000394,P09286,2,675.9,67.59
988,O00000394,P06101,1,437.25,0.0
989,O00000395,P05897,2,1371.19,0.0
990,O00000395,P00182,3,306.42,0.0
991,O00000395,P02813,3,1597.91,479.37
992,O00000396,P09634,2,547.1,109.42
993,O00000397,P05332,1,976.12,97.61
994,O00000397,P00906,1,1872.75,93.64
995,O00000397,P04808,3,1927.61,0.0
996,O00000398,P01775,1,236.31,0.0
997,O00000399,P06039,3,1269.74,190.46
998,O00000399,P00749,1,588.62,0.0
999,O00000399,P00374,3,1565.2,234.78
1000,O00000400,P09320,2,1402.32,0.0
1001,O00000400,P04382,3,1287.8,193.17
1002,O00000401,P03407,1,647.53,0.0
1003,O00000401,P04951,3,1672.59,0.0
1004,O00000402,P05346,2,723.23,72.32
1005,O00000402,P07448,2,968.23,0.0
1006,O00000402,P03605,3,157.6,47.28
1007,O00000403,P05377,3,1690.7,0.0
1008,O00000403,P09258,1,809.43,40.47
1009,O00000404,P01321,1,1450.43,72.52
1010,O00000404,P05661,3,933.06,279.92
1011,O00000404,P01869,2,1130.14,0.0
1012,O00000405,P02461,3,1327.33,0.0
1013,O00000405,P04830,3,1858.98,0.0
1014,O00000406,P09886,3,1906.76,572.03
1015,O00000406,P03014,3,1984.98,0.0
1016,O00000407,P07438,1,401.63,0.0
1017,O00000408,P08742,2,1853.82,370.76
1018,O00000408,P09874,2,365.04,73.01
1019,O00000408,P08998,2,1155.26,115.53
1020,O00000409,P09696,3,1971.19,0.0
1021,O00000410,P03951,3,459.75,68.96
1022,O00000410,P04240,3,1650.82,0.0
1023,O00000410,P03405,2,474.89,94.98
1024,O00000411,P05540,3,1650.49,0.0
1025,O00000411,P09500,1,794.3,79.43
1026,O00000412,P00703,1,270.16,0.0
1027,O00000412,P03120,1,1933.64,0.0
1028,O00000412,P00874,1,426.88,42.69
1029,O00000413,P02005,3,166.65,0.0
1030,O00000413,P00139,1,1301.77,0.0
1031,O00000413,P09143,1,1225.59,61.28
1032,O00000413,P08834,1,1950.8,0.0
1033,O00000414,P05485,2,490.5,0.0
1034,O00000415,P04440,2,1369.63,0.0
1035,O00000415,P07720,3,1976.82,0.0
1036,O00000415,P01796,1,755.01,37.75
1037,O00000416,P05541,2,1064.77,106.48
1038,O00000416,P05951,3,1977.66,0.0
1039,O00000416,P02212,3,1808.37,271.26
1040,O00000416,P08747,2,64.25,12.85
1041,O00000417,P06318,2,1670.31,167.03
1042,O00000417,P08998,1,1155.26,57.76
1043,O00000417,P08037,2,1951.51,390.3
1044,O00000417,P02773,2,151.35,15.13
1045,O00000418,P02363,2,1970.15,0.0
1046,O00000419,P02213,1,130.61,0.0
1047,O00000420,P08837,3,1238.27,371.48
1048,O00000420,P02281,3,565.29,0.0
1049,O00000420,P09234,2,822.7,164.54
1050,O00000421,P01410,2,281.03,28.1
1051,O00000422,P08906,3,1089.41,0.0
1052,O00000422,P07982,2,1936.22,0.0
1053,O00000423,P00714,1,879.88,87.99
1054,O00000424,P01054,3,391.33,58.7
1055,O00000424,P01050,2,1197.73,239.55
1056,O00000425,P03988,3,1076.15,161.42
1057,O00000425,P04107,3,1506.31,0.0
1058,O00000425,P06181,2,189.97,37.99
1059,O00000426,P08589,2,962.08,96.21
1060,O00000426,P04276,2,104.76,20.95
1061,O00000426,P06140,3,1594.2,0.0
1062,O00000426,P02956,3,1427.81,0.0
1063,O00000427,P00831,1,364.07,0.0
1064,O00000427,P02290,1,1175.42,0.0
1065,O00000427,P04096,2,741.69,0.0
1066,O00000428,P02240,2,735.32,147.06
1067,O00000429,P02020,1,521.32,0.0
1068,O00000429,P09085,3,60.51,0.0
1069,O00000430,P06189,1,1909.15,95.46
1070,O00000431,P00613,3,827.69,124.15
1071,O00000432,P04152,1,1688.4,168.84
1072,O00000432,P05237,3,1584.79,0.0
1073,O00000433,P04149,3,1497.78,224.67
1074,O00000433,P00938,2,389.98,0.0
1075,O00000434,P00760,3,1330.99,399.3
1076,O00000434,P01343,1,645.94,0.0
1077,O00000435,P04590,1,1011.03,101.1
1078,O00000436,P01726,3,1623.95,487.19
1079,O00000436,P01235,2,1853.01,0.0
1080,O00000436,P04845,3,799.24,239.77
1081,O00000436,P09265,1,1694.37,169.44
1082,O00000437,P04134,1,51.87,2.59
1083,O00000437,P09733,2,1642.3,0.0
1084,O00000437,P02276,1,984.53,49.23
1085,O00000437,P05808,3,710.02,213.01
1086,O00000438,P00014,3,554.61,0.0
1087,O00000439,P09611,1,962.15,0.0
1088,O00000439,P01066,2,1400.98,140.1
1089,O00000439,P06957,2,1573.09,314.62
1090,O00000440,P00500,3,1227.01,368.1
1091,O00000440,P06048,1,423.22,21.16
1092,O00000440,P03850,3,465.07,139.52
1093,O00000440,P09329,2,1552.48,155.25
1094,O00000441,P08600,3,1814.31,0.0
1095,O00000441,P01069,3,1340.6,0.0
1096,O00000442,P02108,3,20.03,0.0
1097,O00000442,P08886,1,1872.69,187.27
1098,O00000442,P07585,3,509.14,0.0
1099,O00000443,P04221,1,915.34,0.0
1100,O00000443,P00638,2,382.27,0.0
1101,O00000443,P05430,2,1648.65,0.0
1102,O00000443,P02880,3,692.22,0.0
1103,O00000444,P00301,3,374.87,0.0
1104,O00000444,P03858,1,215.05,21.51
1105,O00000444,P08090,2,552.65,0.0
1106,O00000445,P01445,3,300.96,0.0
1107,O00000445,P08886,3,1872.69,0.0
1108,O00000446,P07915,2,806.77,80.68
1109,O00000446,P04714,3,1753.6,526.08
1110,O00000446,P07441,2,1282.49,0.0
1111,O00000447,P09754,3,55.91,8.39
1112,O00000447,P07589,2,55.42,5.54
1113,O00000447,P04644,1,1055.46,0.0
1114,O00000448,P06617,3,797.5,0.0
1115,O00000448,P05786,3,619.34,0.0
1116,O00000448,P00229,3,540.97,81.15
1117,O00000448,P01506,2,1011.9,0.0
1118,O00000449,P06742,3,1266.52,379.96
1119,O00000449,P07359,2,1867.59,373.52
1120,O00000449,P02711,1,1110.7,55.54
1121,O00000450,P00263,1,1671.09,83.55
1122,O00000450,P05651,1,1219.18,121.92
1123,O00000450,P00200,3,1420.55,0.0
1124,O00000450,P07050,3,920.97,0.0
1125,O00000451,P09900,3,1038.85,155.83
1126,O00000452,P03670,2,1032.08,103.21
1127,O00000452,P02013,2,1373.09,0.0
1128,O00000453,P06066,1,1563.06,0.0
1129,O00000453,P06070,2,45.13,0.0
1130,O00000454,P05788,1,428.3,0.0
1131,O00000454,P00953,1,1507.34,150.73
1132,O00000455,P04764,2,804.31,80.43
1133,O00000455,P05306,2,105.26,10.53
1134,O00000455,P05701,2,474.5,0.0
1135,O00000455,P04632,3,1905.29,285.79
1136,O00000456,P07440,2,514.44,0.0
1137,O00000456,P05486,3,127.86,19.18
1138,O00000456,P09436,2,968.29,0.0
1139,O00000456,P02630,2,1600.34,0.0
1140,O00000457,P09636,2,317.65,0.0
1141,O00000457,P03285,2,779.02,77.9
1142,O00000458,P02642,2,1878.33,187.83
1143,O00000458,P00301,2,374.87,0.0
1144,O00000458,P08611,2,1665.2,333.04
1145,O00000459,P06490,2,329.77,65.95
1146,O00000459,P07550,1,1928.78,0.0
1147,O00000459,P02121,3,1304.41,0.0
1148,O00000459,P06842,1,335.0,16.75
1149,O00000460,P05332,3,976.12,0.0
1150,O00000460,P00574,2,1322.35,0.0
1151,O00000461,P05402,2,1698.01,169.8
1152,O00000461,P09346,2,1770.48,0.0
1153,O00000461,P07159,2,1203.24,0.0
1154,O00000462,P00961,2,439.16,43.92
1155,O00000463,P09208,1,322.09,32.21
1156,O00000463,P02366,1,192.39,9.62
1157,O00000463,P08051,3,1328.97,0.0
1158,O00000464,P05775,3,720.59,216.18
1159,O00000464,P07185,3,1940.43,582.13
1160,O00000464,P07030,1,1721.84,172.18
1161,O00000465,P00137,2,397.65,79.53
1162,O00000465,P01656,1,269.58,0.0
1163,O00000465,P04897,1,1471.14,73.56
1164,O00000466,P02275,3,152.43,45.73
1165,O00000466,P03941,2,852.45,170.49
1166,O00000466,P07552,2,920.0,184.0
1167,O00000467,P02090,3,1263.27,189.49
1168,O00000467,P05808,3,710.02,0.0
1169,O00000468,P05372,3,1522.79,0.0
1170,O00000468,P00630,1,622.12,62.21
1171,O00000468,P02435,3,597.85,0.0
1172,O00000468,P06197,1,1817.18,90.86
1173,O00000469,P01700,1,239.43,11.97
1174,O00000469,P07913,2,1032.82,0.0
1175,O00000470,P05274,2,988.27,197.65
1176,O00000470,P00219,2,1024.83,102.48
1177,O00000470,P01080,3,1816.7,545.01
1178,O00000471,P09466,3,807.63,121.14
1179,O00000471,P01084,2,897.56,179.51
1180,O00000471,P09360,3,1947.43,0.0
1181,O00000471,P09818,1,1855.11,185.51
1182,O00000472,P06777,1,508.41,0.0
1183,O00000473,P08974,2,1406.44,140.64
1184,O00000473,P04672,1,783.46,78.35
1185,O00000473,P06517,2,488.31,0.0
1186,O00000473,P01626,1,1459.47,72.97
1187,O00000474,P03248,1,1909.99,191.0
1188,O00000474,P03972,2,1237.29,0.0
1189,O00000475,P02298,2,325.84,32.58
1190,O00000475,P00584,2,701.78,0.0
1191,O00000475,P02053,1,868.35,0.0
1192,O00000476,P05003,2,1899.22,379.84
1193,O00000476,P05767,1,1642.91,82.15
1194,O00000476,P02553,1,268.22,0.0
1195,O00000476,P03524,1,603.46,0.0
1196,O00000477,P07057,3,1688.82,0.0
1197,O00000477,P08730,1,731.1,0.0
1198,O00000477,P03734,1,1246.75,0.0
1199,O00000477,P09174,2,663.1,0.0
1200,O00000478,P00678,3,1333.46,0.0
1201,O00000478,P06958,2,112.84,0.0
1202,O00000478,P01309,1,865.66,0.0
1203,O00000478,P03976,2,1249.77,249.95
1204,O00000479,P01687,1,420.25,0.0
1205,O00000480,P00228,3,1071.29,0.0
1206,O00000480,P01417,3,1126.2,0.0
1207,O00000480,P00860,2,1956.97,391.39
1208,O00000480,P00249,3,1748.09,262.21
1209,O00000481,P00265,2,606.14,121.23
1210,O00000482,P06932,1,465.31,0.0
1211,O00000482,P03274,3,1248.66,374.6
1212,O00000483,P09527,2,866.52,0.0
1213,O00000484,P02053,2,868.35,0.0
1214,O00000484,P05752,1,83.11,0.0
1215,O00000485,P01128,1,1770.0,88.5
1216,O00000486,P05873,1,860.77,43.04
1217,O00000486,P00864,3,1023.94,153.59
1218,O00000486,P08023,2,1436.35,0.0
1219,O00000486,P09745,1,1297.42,129.74
1220,O00000487,P04340,3,72.68,10.9
1221,O00000487,P04319,3,1495.16,448.55
1222,O00000487,P01176,1,1701.71,0.0
1223,O00000487,P08276,3,535.16,80.27
1224,O00000488,P03904,1,1525.22,0.0
1225,O00000488,P03116,2,1316.08,131.61
